date,game_pk,batter,name,team,matchup,slot,p_hit,hit_odds,no_hit_odds,actual_hit,yes_cents
2026-06-27,823283,669392,Samad Taylor,SD,LAD @ SD,2,0.5958,257.0,-178.0,0,28.0
2026-06-27,823364,693304,Nick Gonzales,PIT,CIN @ PIT,4,0.5953,,,1,
2026-06-27,824825,695734,Daylen Lile,WSH,WSH @ BAL,6,0.5949,-9900.0,9900.0,1,99.0
2026-06-27,823283,681624,Andy Pages,LAD,LAD @ SD,2,0.5926,-9900.0,9900.0,1,99.0
2026-06-27,823609,669016,Brandon Marsh,PHI,PHI @ NYM,4,0.5914,,,1,
2026-06-27,822960,571448,Nolan Arenado,AZ,AZ @ TB,6,0.5904,,,1,
2026-06-27,824745,680776,Jarren Duran,BOS,NYY @ BOS,5,0.5893,,,0,
2026-06-27,822794,673962,Josh Jung,TEX,TEX @ TOR,2,0.5891,,,1,
2026-06-27,823364,682622,Noelvi Marte,CIN,CIN @ PIT,6,0.5886,,,0,
2026-06-27,824825,681297,Colton Cowser,BAL,WSH @ BAL,5,0.5883,,,0,
2026-06-27,824581,521692,Salvador Pérez,KC,KC @ CWS,6,0.5864,,,1,
2026-06-27,823364,656811,Ryan O'Hearn,PIT,CIN @ PIT,5,0.5838,,,1,
2026-06-27,823609,624641,Edmundo Sosa,PHI,PHI @ NYM,6,0.5819,,,0,
2026-06-27,822794,607043,Brandon Nimmo,TEX,TEX @ TOR,4,0.5819,-223.0,257.0,1,69.0
2026-06-27,823609,656941,Kyle Schwarber,PHI,PHI @ NYM,2,0.58,,,0,
2026-06-27,823770,608324,Alex Bregman,CHC,CHC @ MIL,4,0.5797,,,0,
2026-06-27,824421,700932,Kyle Manzardo,CLE,SEA @ CLE,4,0.5765,,,1,
2026-06-27,823283,657757,Gavin Sheets,SD,LAD @ SD,5,0.5747,-9900.0,9900.0,1,99.0
2026-06-27,824825,677942,Blaze Alexander,BAL,WSH @ BAL,6,0.5743,-9900.0,9900.0,1,99.0
2026-06-27,823770,663538,Nico Hoerner,CHC,CHC @ MIL,6,0.5722,,,1,
2026-06-27,824581,695731,Braden Montgomery,CWS,KC @ CWS,6,0.5702,,,1,
2026-06-27,823038,805300,Jakob Marsee,MIA,MIA @ STL,6,0.5681,,,1,
2026-06-27,823283,571970,Max Muncy,LAD,LAD @ SD,5,0.568,-9900.0,9900.0,1,99.0
2026-06-27,824421,694876,Cooper Ingle,CLE,SEA @ CLE,6,0.5599,,,1,
2026-06-27,824421,663728,Cal Raleigh,SEA,SEA @ CLE,6,0.5599,,,0,
2026-06-27,824421,682177,Daniel Schneemann,CLE,SEA @ CLE,5,0.5585,,,0,
2026-06-27,823364,542303,Marcell Ozuna,PIT,CIN @ PIT,6,0.5563,,,0,
2026-06-27,824015,666176,Jo Adell,LAA,ATH @ LAA,6,0.5563,-104.0,117.0,1,51.0
2026-06-27,824745,676609,José Caballero,NYY,NYY @ BOS,6,0.5534,,,0,
2026-06-27,822960,683748,Victor Mesa,TB,AZ @ TB,4,0.5531,,,1,
2026-06-27,822794,608369,Corey Seager,TEX,TEX @ TOR,3,0.5528,-212.0,223.0,1,68.0
2026-06-27,824257,663330,Jahmai Jones,DET,HOU @ DET,6,0.5505,,,0,
2026-06-27,823207,805811,Bryce Eldridge,SF,ATL @ SF,6,0.5427,-9900.0,9900.0,1,99.0
2026-06-27,823770,641343,Jake Bauers,MIL,CHC @ MIL,6,0.5369,,,0,
2026-06-27,824015,687515,Colby Thomas,ATH,ATH @ LAA,6,0.5369,3233.0,-178.0,1,3.0
2026-06-27,822960,656775,Cedric Mullins,TB,AZ @ TB,6,0.5308,,,1,
2026-06-27,822794,669394,Jake Burger,TEX,TEX @ TOR,5,0.5308,,,1,
2026-06-27,823283,669242,Tommy Edman,LAD,LAD @ SD,6,0.529,-9900.0,9900.0,1,99.0
2026-06-27,823283,593428,Xander Bogaerts,SD,LAD @ SD,6,0.5287,335.0,-212.0,0,23.0
2026-06-27,822794,677649,Ezequiel Duran,TEX,TEX @ TOR,6,0.5287,,,1,
2026-06-27,823038,701675,Nathan Church,STL,MIA @ STL,9,0.5173,,,0,
2026-06-27,823609,668901,Mark Vientos,NYM,PHI @ NYM,6,0.5098,,,0,
2026-06-27,823038,699625,Jimmy Crooks,STL,MIA @ STL,8,0.4746,,,0,
2026-06-27,823770,666152,David Hamilton,MIL,CHC @ MIL,9,0.4734,,,0,
2026-06-27,823038,665877,José Fermín,STL,MIA @ STL,7,0.4734,,,0,
2026-06-27,823689,656484,Tristan Gray,MIN,COL @ MIN,8,0.4642,,,1,
2026-06-27,824581,686555,Isaac Collins,KC,KC @ CWS,9,0.4642,,,1,
2026-06-27,823689,807712,Luke Keaschall,MIN,COL @ MIN,9,0.4571,,,1,
2026-06-27,824257,543877,Christian Vázquez,HOU,HOU @ DET,9,0.4555,,,1,
2026-06-27,824581,691019,Kyle Teel,CWS,KC @ CWS,9,0.4521,,,0,
2026-06-27,823364,695490,Edwin Arroyo,CIN,CIN @ PIT,9,0.4516,,,1,
2026-06-27,824257,676694,Jake Meyers,HOU,HOU @ DET,7,0.4516,,,1,
2026-06-27,822794,664702,Myles Straw,TOR,TEX @ TOR,9,0.4512,,,0,
2026-06-27,822960,694371,Tommy Troy,AZ,AZ @ TB,9,0.4509,,,0,
2026-06-27,824825,686452,Drew Millas,WSH,WSH @ BAL,9,0.4424,-9900.0,9900.0,1,99.0
2026-06-27,824421,702284,Cole Young,SEA,SEA @ CLE,8,0.4411,,,1,
2026-06-27,823689,691720,Kyle Karros,COL,COL @ MIN,8,0.4392,,,1,
2026-06-27,823609,682626,Francisco Álvarez,NYM,PHI @ NYM,9,0.4346,,,0,
2026-06-27,824825,683083,Nasim Nuñez,WSH,WSH @ BAL,8,0.434,,,1,
2026-06-27,824581,670224,Kameron Misner,KC,KC @ CWS,8,0.4329,,,0,
2026-06-27,823207,673490,Ha-Seong Kim,ATL,ATL @ SF,9,0.4322,4900.0,1329.0,0,2.0
2026-06-27,823689,686797,Brooks Lee,MIN,COL @ MIN,7,0.4283,,,1,
2026-06-27,822794,676391,Ernie Clement,TOR,TEX @ TOR,7,0.4248,,,1,
2026-06-27,823770,686217,Sal Frelick,MIL,CHC @ MIL,7,0.4184,,,1,
2026-06-27,824421,690984,Petey Halpin,CLE,SEA @ CLE,9,0.4178,,,0,
2026-06-27,824581,694378,Jacob Gonzalez,CWS,KC @ CWS,8,0.4166,,,1,
2026-06-27,824745,669224,Austin Wells,NYY,NYY @ BOS,9,0.4154,,,0,
2026-06-27,823689,664954,Brett Sullivan,COL,COL @ MIN,9,0.4154,,,1,
2026-06-27,824421,806068,Colt Emerson,SEA,SEA @ CLE,9,0.4154,,,0,
2026-06-27,823038,691594,Javier Sanoja,MIA,MIA @ STL,8,0.4154,,,1,
2026-06-27,823207,701852,Drew Cavanaugh,SF,ATL @ SF,9,0.4147,,,0,
2026-06-27,824257,668670,Jake Rogers,DET,HOU @ DET,9,0.4145,,,1,
2026-06-27,823364,624431,Jose Trevino,CIN,CIN @ PIT,8,0.4145,,,1,
2026-06-27,823283,609280,Miguel Andújar,SD,LAD @ SD,7,0.4113,-9900.0,9900.0,1,99.0
2026-06-27,822960,596146,Max Kepler,AZ,AZ @ TB,7,0.4107,,,0,
2026-06-27,823038,691788,Joe Mack,MIA,MIA @ STL,9,0.4054,,,1,
2026-06-27,824257,666211,Taylor Trammell,HOU,HOU @ DET,8,0.4042,,,0,
2026-06-27,822960,680700,Richie Palacios,TB,AZ @ TB,8,0.4042,,,0,
2026-06-27,823770,806198,Cooper Pratt,MIL,CHC @ MIL,8,0.4042,,,0,
2026-06-27,824745,683011,Anthony Volpe,NYY,NYY @ BOS,8,0.4032,,,0,
2026-06-27,822794,670032,Nicky Lopez,TEX,TEX @ TOR,9,0.403,,,1,
2026-06-27,823609,683146,Brett Baty,NYM,PHI @ NYM,8,0.4,,,0,
2026-06-27,823283,666023,Freddy Fermin,SD,LAD @ SD,9,0.3979,669.0,-335.0,0,13.0
2026-06-27,824015,666139,Josh Lowe,LAA,ATH @ LAA,9,0.3977,127.0,104.0,1,44.0
2026-06-27,823364,695257,Billy Cook,PIT,CIN @ PIT,8,0.3966,,,0,
2026-06-27,824015,675961,Alika Williams,ATH,ATH @ LAA,9,0.396,122.0,122.0,0,45.0
2026-06-27,824825,702616,Jackson Holliday,BAL,WSH @ BAL,9,0.396,,,0,
2026-06-27,824745,691907,Tsung-Che Cheng,BOS,NYY @ BOS,9,0.3958,,,0,
2026-06-27,824745,665862,Jazz Chisholm,NYY,NYY @ BOS,7,0.395,,,0,
2026-06-27,824825,678391,Jorbit Vivas,WSH,WSH @ BAL,7,0.3939,-9900.0,9900.0,1,99.0
2026-06-27,822960,694410,LuJames Groover,AZ,AZ @ TB,8,0.3937,,,0,
2026-06-27,823609,665561,Rafael Marchán,PHI,PHI @ NYM,9,0.3933,,,1,
2026-06-27,823689,694249,Cole Carrigg,COL,COL @ MIN,7,0.393,,,0,
2026-06-27,823609,687282,Gabriel Rincones Jr.,PHI,PHI @ NYM,7,0.3922,,,0,
2026-06-27,822960,676439,Hunter Feduccia,TB,AZ @ TB,9,0.3906,,,0,
2026-06-27,822794,553869,Elías Díaz,TEX,TEX @ TOR,8,0.3887,,,1,
2026-06-27,823364,669707,Jared Triolo,PIT,CIN @ PIT,9,0.3866,,,1,
2026-06-27,823207,687551,Drew Gilbert,SF,ATL @ SF,8,0.3866,525.0,-270.0,0,16.0
2026-06-27,823283,687221,Dalton Rushing,LAD,LAD @ SD,8,0.3836,257.0,-144.0,1,28.0
2026-06-27,823283,690976,Alex Freeland,LAD,LAD @ SD,9,0.3782,300.0,-194.0,0,25.0
2026-06-27,824421,672275,Patrick Bailey,CLE,SEA @ CLE,8,0.3782,,,0,
2026-06-27,824745,665966,Carlos Narváez,BOS,NYY @ BOS,8,0.3782,,,0,
2026-06-27,823770,621020,Dansby Swanson,CHC,CHC @ MIL,9,0.3719,,,0,
2026-06-27,824015,643446,Jeff Mcneil,ATH,ATH @ LAA,8,0.3679,170.0,-100.0,0,37.0
2026-06-27,824825,669236,Jeremiah Jackson,BAL,WSH @ BAL,8,0.3679,-9900.0,9900.0,1,99.0
2026-06-27,824745,678011,Anthony Seigler,BOS,NYY @ BOS,7,0.3679,,,1,
2026-06-27,822794,682818,Yohendrick Pinango,TOR,TEX @ TOR,8,0.3662,,,1,
2026-06-27,823038,665052,Griffin Conine,MIA,MIA @ STL,7,0.3638,,,1,
2026-06-27,823609,805999,A. J. Ewing,NYM,PHI @ NYM,7,0.3638,,,1,
2026-06-27,824825,665750,Leody Taveras,BAL,WSH @ BAL,7,0.3616,4900.0,144.0,0,2.0
2026-06-27,824257,701678,Hao-Yu Lee,DET,HOU @ DET,7,0.3616,,,1,
2026-06-27,824015,691777,Max Muncy,ATH,ATH @ LAA,7,0.3616,-9900.0,9900.0,0,99.0
2026-06-27,824257,681546,James Outman,DET,HOU @ DET,8,0.3616,,,0,
2026-06-27,823364,682848,Endy Rodríguez,PIT,CIN @ PIT,7,0.3616,,,1,
2026-06-27,823364,667472,Dane Myers,CIN,CIN @ PIT,7,0.3616,,,1,
2026-06-27,824015,622268,Donovan Walton,LAA,ATH @ LAA,7,0.3616,1329.0,-100.0,0,7.0
2026-06-27,823207,656305,Matt Chapman,SF,ATL @ SF,7,0.3616,317.0,-223.0,0,24.0
2026-06-27,823609,702222,Justin Crawford,PHI,PHI @ NYM,8,0.3616,,,1,
2026-06-27,824421,670042,Luke Raley,SEA,SEA @ CLE,7,0.3616,,,0,
2026-06-27,824581,678577,Junior Perez,CWS,KC @ CWS,7,0.3616,,,0,
2026-06-27,824581,516782,Starling Marte,KC,KC @ CWS,7,0.3616,,,0,
2026-06-27,822960,670764,Taylor Walls,TB,AZ @ TB,7,0.3616,,,1,
2026-06-27,823207,573262,Mike Yastrzemski,ATL,ATL @ SF,8,0.3616,3233.0,-100.0,0,3.0
2026-06-27,823207,663586,Austin Riley,ATL,ATL @ SF,7,0.3616,335.0,-203.0,0,23.0
2026-06-27,824015,681351,Logan O'Hoppe,LAA,ATH @ LAA,8,0.3605,4900.0,1329.0,1,2.0
2026-06-27,822794,696030,Alejandro Osuna,TEX,TEX @ TOR,7,0.3586,,,1,
2026-06-27,823770,608348,Carson Kelly,CHC,CHC @ MIL,8,0.3574,,,1,
2026-06-27,824421,672356,Gabriel Arias,CLE,SEA @ CLE,7,0.3559,,,1,
2026-06-27,823283,695238,Will Wagner,SD,LAD @ SD,8,0.3474,900.0,-400.0,1,10.0
2026-06-27,823770,664023,Ian Happ,CHC,CHC @ MIL,7,0.341,,,1,
2026-06-27,823283,663656,Kyle Tucker,LAD,LAD @ SD,7,0.338,-9900.0,9900.0,1,99.0
2026-06-27,823689,621439,Byron Buxton,MIN,COL @ MIN,2,0.7684,,,0,
2026-06-27,823689,663616,Trevor Larnach,MIN,COL @ MIN,1,0.7308,,,1,
2026-06-27,823207,669477,Casey Schmitt,SF,ATL @ SF,2,0.7191,,,1,
2026-06-27,823689,664983,Jake Mccarthy,COL,COL @ MIN,1,0.713,,,1,
2026-06-27,824581,803011,Sam Antonacci,CWS,KC @ CWS,1,0.7074,,,1,
2026-06-27,822794,665489,Vladimir Guerrero,TOR,TEX @ TOR,2,0.7045,-203.0,233.0,0,67.0
2026-06-27,822794,649966,Luis Urías,TOR,TEX @ TOR,1,0.7036,,,0,
2026-06-27,823038,802139,Jj Wetherholt,STL,MIA @ STL,1,0.6974,,,1,
2026-06-27,823770,694192,Jackson Chourio,MIL,CHC @ MIL,1,0.6974,,,1,
2026-06-27,824825,696285,Jacob Young,WSH,WSH @ BAL,1,0.6974,,,0,
2026-06-27,824257,665161,Jeremy Peña,HOU,HOU @ DET,1,0.6967,,,1,
2026-06-27,823689,668885,Austin Martin,MIN,COL @ MIN,3,0.6965,,,0,
2026-06-27,824581,678246,Miguel Vargas,CWS,KC @ CWS,2,0.6919,,,1,
2026-06-27,824825,678554,Curtis Mead,WSH,WSH @ BAL,3,0.6919,,,0,
2026-06-27,823038,669364,Xavier Edwards,MIA,MIA @ STL,1,0.6919,,,1,
2026-06-27,824745,681987,Nate Eaton,BOS,NYY @ BOS,1,0.6919,,,0,
2026-06-27,823038,672640,Otto Lopez,MIA,MIA @ STL,2,0.6919,,,1,
2026-06-27,823207,650333,Luis Arráez,SF,ATL @ SF,1,0.6919,,,1,
2026-06-27,824581,677951,Bobby Witt,KC,KC @ CWS,2,0.6855,4900.0,300.0,1,2.0
2026-06-27,823689,678662,Ezequiel Tovar,COL,COL @ MIN,2,0.6848,,,1,
2026-06-27,823038,676475,Alec Burleson,STL,MIA @ STL,3,0.6843,,,0,
2026-06-27,822794,662139,Daulton Varsho,TOR,TEX @ TOR,3,0.6824,,,0,
2026-06-27,823689,605137,Josh Bell,MIN,COL @ MIN,4,0.6808,,,1,
2026-06-27,824581,695600,Carter Jensen,KC,KC @ CWS,1,0.6794,,,1,
2026-06-27,824421,677594,Julio Rodríguez,SEA,SEA @ CLE,2,0.6791,,,1,
2026-06-27,823207,808982,Jung Hoo Lee,SF,ATL @ SF,3,0.678,,,0,
2026-06-27,823770,661388,William Contreras,MIL,CHC @ MIL,3,0.6779,,,0,
2026-06-27,823689,605170,Víctor Caratini,MIN,COL @ MIN,5,0.6753,,,1,
2026-06-27,824257,670623,Isaac Paredes,HOU,HOU @ DET,2,0.6745,,,1,
2026-06-27,823038,671056,Iván Herrera,STL,MIA @ STL,2,0.6743,,,1,
2026-06-27,824421,686527,Dominic Canzone,SEA,SEA @ CLE,3,0.6743,,,1,
2026-06-27,824745,502671,Paul Goldschmidt,NYY,NYY @ BOS,1,0.673,,,0,
2026-06-27,824825,671277,Luis García,WSH,WSH @ BAL,2,0.673,,,1,
2026-06-27,824421,641487,J. P. Crawford,SEA,SEA @ CLE,1,0.673,,,0,
2026-06-27,824257,805808,Kevin Mcgonigle,DET,HOU @ DET,1,0.6723,,,1,
2026-06-27,824745,678882,Ceddanne Rafaela,BOS,NYY @ BOS,2,0.6717,,,1,
2026-06-27,823689,696100,Hunter Goodman,COL,COL @ MIN,3,0.6717,,,1,
2026-06-27,823283,665487,Fernando Tatís,SD,LAD @ SD,1,0.6706,-4900.0,4900.0,1,98.0
2026-06-27,822960,650490,Yandy Díaz,TB,AZ @ TB,1,0.6684,,,1,
2026-06-27,822960,666018,Jonathan Aranda,TB,AZ @ TB,2,0.666,-194.0,233.0,1,66.0
2026-06-27,823689,681198,Tj Rumfield,COL,COL @ MIN,4,0.6659,,,1,
2026-06-27,823207,671739,Michael Harris,ATL,ATL @ SF,1,0.6653,,,0,
2026-06-27,824581,545341,Randal Grichuk,CWS,KC @ CWS,3,0.665,,,0,
2026-06-27,823207,645277,Ozzie Albies,ATL,ATL @ SF,2,0.6646,,,0,
2026-06-27,823770,668930,Brice Turang,MIL,CHC @ MIL,2,0.6646,,,0,
2026-06-27,823364,682829,Elly De La Cruz,CIN,CIN @ PIT,1,0.6641,-223.0,233.0,0,69.0
2026-06-27,824581,668942,Josh Rojas,KC,KC @ CWS,5,0.6636,,,0,
2026-06-27,823038,663457,Lars Nootbaar,STL,MIA @ STL,5,0.6636,,,1,
2026-06-27,824825,686611,Dylan Crews,WSH,WSH @ BAL,5,0.6617,,,0,
2026-06-27,824825,621493,Taylor Ward,BAL,WSH @ BAL,1,0.6592,,,0,
2026-06-27,824421,647304,Josh Naylor,SEA,SEA @ CLE,5,0.659,,,1,
2026-06-27,823609,607208,Trea Turner,PHI,PHI @ NYM,1,0.6579,,,0,
2026-06-27,824015,694203,Denzer Guzman,LAA,ATH @ LAA,2,0.6569,-9900.0,9900.0,1,99.0
2026-06-27,824745,700250,Ben Rice,NYY,NYY @ BOS,2,0.6564,,,0,
2026-06-27,824015,703607,Henry Bolte,ATH,ATH @ LAA,1,0.6564,245.0,-194.0,0,29.0
2026-06-27,824745,642708,Amed Rosario,NYY,NYY @ BOS,3,0.6557,,,1,
2026-06-27,824825,683002,Gunnar Henderson,BAL,WSH @ BAL,2,0.6556,2400.0,285.0,1,4.0
2026-06-27,823038,691023,Jordan Walker,STL,MIA @ STL,4,0.6553,,,1,
2026-06-27,823364,663968,Jake Mangum,PIT,CIN @ PIT,1,0.6534,,,1,
2026-06-27,823770,691718,Pete Crow-Armstrong,CHC,CHC @ MIL,1,0.6531,,,0,
2026-06-27,823689,650489,Willi Castro,COL,COL @ MIN,5,0.6498,,,0,
2026-06-27,824257,693307,Dillon Dingler,DET,HOU @ DET,2,0.6497,,,0,
2026-06-27,823609,701807,Carson Benge,NYM,PHI @ NYM,1,0.6497,,,1,
2026-06-27,824745,641355,Cody Bellinger,NYY,NYY @ BOS,4,0.6487,-186.0,223.0,1,65.0
2026-06-27,824257,669384,Raynel Delgado,HOU,HOU @ DET,3,0.6479,,,0,
2026-06-27,824015,694384,Nolan Schanuel,LAA,ATH @ LAA,3,0.6479,-9900.0,9900.0,1,99.0
2026-06-27,824015,687263,Zach Neto,LAA,ATH @ LAA,1,0.6471,376.0,-212.0,0,21.0
2026-06-27,823770,681909,Justin Dean,CHC,CHC @ MIL,2,0.6467,,,0,
2026-06-27,822794,672960,Kazuma Okamoto,TOR,TEX @ TOR,4,0.6452,,,0,
2026-06-27,823038,681715,Heriberto Hernandez,MIA,MIA @ STL,4,0.6452,,,0,
2026-06-27,823038,669065,Kyle Stowers,MIA,MIA @ STL,3,0.6452,,,1,
2026-06-27,823609,665742,Juan Soto,NYM,PHI @ NYM,2,0.6451,,,1,
2026-06-27,824257,682985,Riley Greene,DET,HOU @ DET,3,0.6451,,,1,
2026-06-27,822794,672386,Alejandro Kirk,TOR,TEX @ TOR,5,0.6427,,,1,
2026-06-27,823038,665923,Esteury Ruiz,MIA,MIA @ STL,5,0.6426,,,0,
2026-06-27,823609,596019,Francisco Lindor,NYM,PHI @ NYM,4,0.6421,,,1,
2026-06-27,824745,677800,Wilyer Abreu,BOS,NYY @ BOS,3,0.6419,,,0,
2026-06-27,822960,672515,Gabriel Moreno,AZ,AZ @ TB,4,0.6419,,,1,
2026-06-27,824421,668227,Randy Arozarena,SEA,SEA @ CLE,4,0.6416,-150.0,170.0,1,60.0
2026-06-27,824421,680757,Steven Kwan,CLE,SEA @ CLE,1,0.641,-150.0,163.0,0,60.0
2026-06-27,823364,664040,Brandon Lowe,PIT,CIN @ PIT,2,0.641,,,1,
2026-06-27,823770,592885,Christian Yelich,MIL,CHC @ MIL,5,0.6394,,,0,
2026-06-27,823364,668804,Bryan Reynolds,PIT,CIN @ PIT,3,0.6394,,,1,
2026-06-27,823770,669003,Garrett Mitchell,MIL,CHC @ MIL,4,0.6338,,,0,
2026-06-27,824825,682928,Cj Abrams,WSH,WSH @ BAL,4,0.6331,-156.0,186.0,0,61.0
2026-06-27,822960,672695,Geraldo Perdomo,AZ,AZ @ TB,2,0.6331,-122.0,138.0,1,55.0
2026-06-27,824257,673237,Yainer Diaz,HOU,HOU @ DET,6,0.6325,,,1,
2026-06-27,822960,606466,Ketel Marte,AZ,AZ @ TB,1,0.6323,-186.0,212.0,1,65.0
2026-06-27,824257,663837,Matt Vierling,DET,HOU @ DET,5,0.6306,,,0,
2026-06-27,823207,621566,Matt Olson,ATL,ATL @ SF,3,0.6306,-138.0,144.0,0,58.0
2026-06-27,823689,671289,Tyler Freeman,COL,COL @ MIN,6,0.6298,,,1,
2026-06-27,822960,691406,Junior Caminero,TB,AZ @ TB,3,0.6296,1011.0,270.0,1,9.0
2026-06-27,822960,682998,Corbin Carroll,AZ,AZ @ TB,3,0.6296,-170.0,194.0,1,63.0
2026-06-27,823283,660271,Shohei Ohtani,LAD,LAD @ SD,1,0.6296,-9900.0,9900.0,1,99.0
2026-06-27,824421,677587,Brayan Rocchio,CLE,SEA @ CLE,3,0.6271,,,1,
2026-06-27,823207,643289,Mauricio Dubón,ATL,ATL @ SF,6,0.6271,,,1,
2026-06-27,822960,802415,Chandler Simpson,TB,AZ @ TB,5,0.6271,,,1,
2026-06-27,824257,694388,Joey Loperfido,HOU,HOU @ DET,5,0.627,,,0,
2026-06-27,824257,572233,Christian Walker,HOU,HOU @ DET,4,0.627,-170.0,194.0,1,63.0
2026-06-27,824581,657041,Lane Thomas,KC,KC @ CWS,4,0.6265,,,0,
2026-06-27,824825,624413,Pete Alonso,BAL,WSH @ BAL,3,0.6254,-203.0,245.0,1,67.0
2026-06-27,823207,642715,Willy Adames,SF,ATL @ SF,5,0.6254,,,1,
2026-06-27,824581,695506,Jac Caglianone,KC,KC @ CWS,3,0.6254,,,0,
2026-06-27,823207,646240,Rafael Devers,SF,ATL @ SF,4,0.6252,-104.0,108.0,1,51.0
2026-06-27,824581,805367,Chase Meidroth,CWS,KC @ CWS,5,0.6237,,,1,
2026-06-27,823609,666182,Bo Bichette,NYM,PHI @ NYM,3,0.6208,,,1,
2026-06-27,823364,701398,Sal Stewart,CIN,CIN @ PIT,2,0.6208,,,1,
2026-06-27,823038,691026,Masyn Winn,STL,MIA @ STL,6,0.6202,,,1,
2026-06-27,822794,592626,Joc Pederson,TEX,TEX @ TOR,1,0.6202,,,0,
2026-06-27,824745,575929,Willson Contreras,BOS,NYY @ BOS,4,0.6184,,,1,
2026-06-27,824745,691176,Jasson Domínguez,NYY,NYY @ BOS,5,0.6183,,,0,
2026-06-27,824825,694212,Samuel Basallo,BAL,WSH @ BAL,4,0.6183,,,1,
2026-06-27,824581,695657,Colson Montgomery,CWS,KC @ CWS,4,0.6183,,,1,
2026-06-27,822960,680728,Adrian Del Castillo,AZ,AZ @ TB,5,0.6183,,,0,
2026-06-27,824015,669127,Shea Langeliers,ATH,ATH @ LAA,3,0.6183,300.0,-194.0,1,25.0
2026-06-27,823609,547180,Bryce Harper,PHI,PHI @ NYM,3,0.6179,,,1,
2026-06-27,823207,642086,Dominic Smith,ATL,ATL @ SF,5,0.6165,,,0,
2026-06-27,824745,702332,Caleb Durbin,BOS,NYY @ BOS,6,0.6142,,,1,
2026-06-27,823283,518692,Freddie Freeman,LAD,LAD @ SD,3,0.6123,-9900.0,9900.0,1,99.0
2026-06-27,823364,553993,Eugenio Suárez,CIN,CIN @ PIT,4,0.6119,,,1,
2026-06-27,823283,605141,Mookie Betts,LAD,LAD @ SD,4,0.6117,-9900.0,9900.0,1,99.0
2026-06-27,823364,668709,Jj Bleday,CIN,CIN @ PIT,3,0.6114,,,1,
2026-06-27,823364,668715,Spencer Steer,CIN,CIN @ PIT,5,0.6094,,,1,
2026-06-27,823770,673548,Seiya Suzuki,CHC,CHC @ MIL,3,0.6088,,,1,
2026-06-27,823283,701538,Jackson Merrill,SD,LAD @ SD,3,0.6052,-9900.0,9900.0,1,99.0
2026-06-27,824421,683953,Travis Bazzana,CLE,SEA @ CLE,2,0.6048,,,1,
2026-06-27,824015,701762,Nick Kurtz,ATH,ATH @ LAA,2,0.6048,-4900.0,4900.0,1,98.0
2026-06-27,824015,641680,Jonah Heim,ATH,ATH @ LAA,5,0.6009,-9900.0,9900.0,1,99.0
2026-06-27,823207,686948,Drake Baldwin,ATL,ATL @ SF,4,0.6009,,,0,
2026-06-27,823770,683737,Michael Busch,CHC,CHC @ MIL,5,0.6006,,,1,
2026-06-27,823689,668904,Royce Lewis,MIN,COL @ MIN,6,0.5999,,,0,
2026-06-27,824015,685133,Wade Meckler,LAA,ATH @ LAA,5,0.5987,4900.0,-355.0,0,2.0
2026-06-27,824257,679529,Spencer Torkelson,DET,HOU @ DET,4,0.5986,,,1,
2026-06-27,823609,681082,Bryson Stott,PHI,PHI @ NYM,5,0.5986,,,0,
2026-06-27,824015,624585,Jorge Soler,LAA,ATH @ LAA,4,0.5964,-9900.0,9900.0,1,99.0
2026-06-27,823609,676572,Eric Wagaman,NYM,PHI @ NYM,5,0.5962,,,0,
2026-06-27,823283,669392,Samad Taylor,SD,LAD @ SD,2,0.5958,9900.0,-335.0,0,1.0
2026-06-27,823364,693304,Nick Gonzales,PIT,CIN @ PIT,4,0.5953,,,1,
2026-06-27,824825,695734,Daylen Lile,WSH,WSH @ BAL,6,0.5949,,,1,
2026-06-27,823283,681624,Andy Pages,LAD,LAD @ SD,2,0.5926,-9900.0,9900.0,1,99.0
2026-06-27,823609,669016,Brandon Marsh,PHI,PHI @ NYM,4,0.5914,,,1,
2026-06-27,822960,571448,Nolan Arenado,AZ,AZ @ TB,6,0.5904,,,1,
2026-06-27,824745,680776,Jarren Duran,BOS,NYY @ BOS,5,0.5893,,,0,
2026-06-27,822794,673962,Josh Jung,TEX,TEX @ TOR,2,0.5891,,,1,
2026-06-27,823364,682622,Noelvi Marte,CIN,CIN @ PIT,6,0.5886,,,0,
2026-06-27,824825,681297,Colton Cowser,BAL,WSH @ BAL,5,0.5883,,,0,
2026-06-27,824581,521692,Salvador Pérez,KC,KC @ CWS,6,0.5864,,,1,
2026-06-27,823364,656811,Ryan O'Hearn,PIT,CIN @ PIT,5,0.5838,,,1,
2026-06-27,822794,607043,Brandon Nimmo,TEX,TEX @ TOR,4,0.5819,-223.0,257.0,1,69.0
2026-06-27,823609,624641,Edmundo Sosa,PHI,PHI @ NYM,6,0.5819,,,0,
2026-06-27,823609,656941,Kyle Schwarber,PHI,PHI @ NYM,2,0.58,,,0,
2026-06-27,823770,608324,Alex Bregman,CHC,CHC @ MIL,4,0.5797,,,0,
2026-06-27,823283,687749,Jase Bowen,SD,LAD @ SD,4,0.5769,,,0,
2026-06-27,824421,700932,Kyle Manzardo,CLE,SEA @ CLE,4,0.5765,,,1,
2026-06-27,823283,657757,Gavin Sheets,SD,LAD @ SD,5,0.5747,-9900.0,9900.0,1,99.0
2026-06-27,824825,677942,Blaze Alexander,BAL,WSH @ BAL,6,0.5743,,,1,
