batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall
670541,Yordan Álvarez,L,HOU,2,Zebby Matthews,R,805673,824176,MIN @ HOU,5:10 PM,29/06,Final,0.6726713671458828,,,,False,1101110000,live,2,0,0.0,0.2526822426915452,0.34357358629918144,0.5087113340946813,0.3108229408440565,20,1,0.04956873021072172,0.998,72.3,B,0.28286852589641437,3.466378959679481,0.3754101807545881,8,7,0,0.27906976744186046,0.3286384976525822,0.5245683930942895,0.34794156706507307,0.12749003984063745,0.32675289312457456,0.3050139275766017,0.39285714285714285,0.33270605946556264
543807,George Springer,R,TOR,1,Sean Manaea,L,640455,822792,NYM @ TOR,4:07 PM,29/06,Final,0.6726713671458828,,,,True,0111110001,live,0,0,0.0,0.2519729910847576,0.27497756424834635,0.40212086285764315,0.30692904803764753,20,1,-0.011408199643493766,0.995,51.3,C,0.27761767531219983,3.165688511037725,0.43808917309220724,17,5,0,0.21212121212121213,0.2235294117647059,0.6340057636887608,0.32372718539865514,0.04226705091258405,0.21469859620148637,0.2346456692913386,0.16334661354581673,0.2145922746781116
686797,Brooks Lee,L,MIN,2,Peter Lambert,R,663567,824176,MIN @ HOU,5:10 PM,29/06,Final,0.6711967744333568,,,,True,1010011111,live,0,0,0.0,0.29293213873414925,0.2623903826340655,0.29104137447297984,0.3296962078827776,20,1,0.04248440158820194,0.998,62.1,C,0.2663716814159292,2.2640438296452823,0.3809445928756454,12,6,0,0.22093023255813954,0.2634146341463415,0.5110717449069974,0.2683790965456156,0.22054915854738708,0.25193370165745854,0.23397435897435898,0.2516703786191537,0.2458354366481575
670623,Isaac Paredes,R,HOU,3,Zebby Matthews,R,805673,824176,MIN @ HOU,5:10 PM,29/06,Final,0.6711967744333568,,,,False,1111110111,live,1,0,0.0,0.33983705361912286,0.27659499088797335,0.28727896298366845,0.4115334219819476,20,1,0.021097560975609775,0.998,72.3,B,0.28286852589641437,3.466378959679481,0.3754101807545881,8,7,0,0.24390243902439024,0.265,0.5245683930942895,0.34794156706507307,0.12749003984063745,0.2652232746955345,0.2681498829039813,0.32727272727272727,0.2745314222712238
683002,Gunnar Henderson,L,BAL,1,Sean Burke,R,680732,824822,CWS @ BAL,3:35 PM,29/06,Final,0.6708191805997616,,,,True,0101110010,live,1,0,0.0,0.20106187604007883,0.27399314992593277,0.4474849518956856,0.2443289492475009,20,1,0.00614959839357429,1.044,66.8,B,0.29572529782761037,2.705783702156675,0.3745133014902084,16,6,0,0.21875,0.2248995983935743,0.5778401122019635,0.3920056100981767,0.030154277699859747,0.1910039113428944,0.20714285714285716,0.1717687074829932,0.19156829679595277
681198,Tj Rumfield,L,COL,4,Sandy Alcántara,R,645261,824339,MIA @ COL,5:40 PM,29/06,Final,0.6701261447262895,,,,True,1111111111,live,1,1,1.0,0.3884218793840684,0.274260842507002,0.1569706251006402,0.479894087388097,20,1,0.032055311125078534,1.148,63.6,C,0.26981246218995764,3.194425710422336,0.35156466143996074,17,6,0,0.2702702702702703,0.3023255813953488,0.5710828796128251,0.20326678765880218,0.22565033272837265,0.2976958525345622,0.2600276625172891,0.24468085106382978,0.27678978568171453
672695,Geraldo Perdomo,L,AZ,2,Tyler Mahle,R,641816,825065,SF @ AZ,6:40 PM,29/06,Final,0.6681841502621887,,,,True,1001001111,live,2,0,0.0,0.2899919242471885,0.30207436382609937,0.29161370439115375,0.33746932035395105,20,1,-0.07619176965910635,1.0,49.6,D,0.2777242044358727,2.4015006860837493,0.39985142866301726,12,5,0,0.2972972972972973,0.22110552763819097,0.6447876447876448,0.10714285714285714,0.24806949806949807,0.2378917378917379,0.2598684210526316,0.2350230414746544,0.24285714285714285
665489,Vladimir Guerrero,R,TOR,3,Sean Manaea,L,640455,822792,NYM @ TOR,4:07 PM,29/06,Final,0.6677813256937463,,,,True,1011100100,live,0,0,0.0,0.18282047442333355,0.31419001216769443,0.4462174735912762,0.19671067901057468,20,1,-0.023972602739726012,0.995,51.3,C,0.27761767531219983,3.165688511037725,0.43808917309220724,17,5,0,0.25,0.273972602739726,0.6340057636887608,0.32372718539865514,0.04226705091258405,0.26635514018691586,0.24569640062597808,0.21897810218978103,0.2557928214447978
683734,Andrew Vaughn,R,MIL,4,Nick Lodolo,L,666157,823771,CIN @ MIL,4:40 PM,29/06,Final,0.6664852589539455,,,,True,1011001001,live,1,0,0.0,0.29069164953857785,0.301454361342431,0.4206722088715742,0.31243492547973,20,1,0.07977790765634135,0.97,36.9,D,0.26838235294117646,2.397078293870617,0.42750371788866237,9,6,0,0.3728813559322034,0.29310344827586204,0.5073529411764706,0.25735294117647056,0.23529411764705882,0.35357917570498915,0.3333333333333333,0.3609022556390977,0.35119726339794755
672515,Gabriel Moreno,R,AZ,4,Tyler Mahle,R,641816,825065,SF @ AZ,6:40 PM,29/06,Final,0.6664852589539455,,,,False,1111111110,live,1,0,0.0,0.3213925668034829,0.36071383566974774,0.5016920961990217,0.36564455959570297,20,1,0.04360550190225343,1.0,49.6,D,0.2777242044358727,2.4015006860837493,0.39985142866301726,12,5,0,0.2549019607843137,0.29850746268656714,0.6447876447876448,0.10714285714285714,0.24806949806949807,0.2912621359223301,0.2857142857142857,0.2765957446808511,0.2836411609498681
800050,Chase Delauter,L,CLE,3,Tyler Alexander,L,641302,824420,TEX @ CLE,4:10 PM,29/06,Final,0.6651462953561734,,,,True,0001111111,live,1,1,1.0,0.31727353588489576,0.3538584788514827,0.46398242287559255,0.37096540864177296,20,1,0.15217391304347827,0.987,68.4,B,0.2811918063314711,3.211073621564158,0.41911513725567007,20,1,0,0.375,0.22282608695652173,0.5671641791044776,0.17350746268656717,0.2593283582089552,0.24751491053677932,0.1900647948164147,0.15669515669515668,0.21397616468039005
703607,Henry Bolte,R,ATH,1,Eric Lauer,L,641778,824986,LAD @ ATH,6:40 PM,29/06,Final,0.6645203588519473,,,,True,1111011100,live,0,0,0.0,0.29893924298029667,0.4154628252765586,0.456296285698972,0.4210957906815752,20,1,-0.056836710924761225,0.977,46.2,D,0.24347826086956523,1.688621912869526,0.3864173845297393,13,7,0,0.2641509433962264,0.32098765432098764,0.6373307543520309,0.19729206963249515,0.1653771760154739,0.29699248120300753,0.2807017543859649,0.36129032258064514,0.3044806517311609
691718,Pete Crow-Armstrong,L,CHC,1,Griffin Canning,R,656288,824662,SD @ CHC,5:05 PM,29/06,Final,0.6645203588519473,,,,True,1111111000,live,0,0,0.0,0.3110763393929738,0.3973224606611138,0.50225899037269,0.48165844506364336,20,1,0.008547008547008572,0.983,14.2,F,0.26246719160104987,1.5920568684322274,0.5747668245492382,10,6,0,0.2692307692307692,0.2777777777777778,0.42650918635170604,0.34120734908136485,0.23228346456692914,0.25507502206531335,0.27566807313642755,0.31666666666666665,0.27324561403508774
575929,Willson Contreras,R,BOS,4,Miles Mikolas,R,571945,824741,WSH @ BOS,4:10 PM,29/06,Final,0.6644914957269447,,,,True,1001110111,live,0,0,0.0,0.23824080059884217,0.3513457162662185,0.5471314742258104,0.3371508104788924,20,1,0.00930356193514087,1.063,56.7,C,0.25554642563681185,3.0234767970174574,0.40098178438562637,17,5,0,0.2777777777777778,0.28708133971291866,0.5094494658997535,0.40920295809367296,0.08134757600657354,0.2645064054257724,0.3062200956937799,0.2680115273775216,0.2763840830449827
669127,Shea Langeliers,R,ATH,2,Eric Lauer,L,641778,824986,LAD @ ATH,6:40 PM,29/06,Final,0.6632242921121465,,,,False,0110001111,live,1,0,0.0,0.20171858044120036,0.3203738607449578,0.42388882006490836,0.34540770981350466,20,1,0.01154488834877715,0.977,46.2,D,0.24347826086956523,1.688621912869526,0.3864173845297393,13,7,0,0.27586206896551724,0.2643171806167401,0.6373307543520309,0.19729206963249515,0.1653771760154739,0.2366691015339664,0.22511848341232227,0.25951557093425603,0.23697813121272365
664770,Nathan Lukes,L,TOR,2,Sean Manaea,L,640455,822792,NYM @ TOR,4:07 PM,29/06,Final,0.6629744785390889,,,,False,1101010111,live,0,0,0.0,0.32322538520753674,0.32986823130507004,0.22363892073339317,0.38617641431521277,20,1,0.027363184079601977,0.995,51.3,C,0.27761767531219983,3.165688511037725,0.43808917309220724,17,5,0,0.3333333333333333,0.30597014925373134,0.6340057636887608,0.32372718539865514,0.04226705091258405,0.2537313432835821,0.28125,0.33121019108280253,0.27010148321623734
663616,Trevor Larnach,L,MIN,1,Peter Lambert,R,663567,824176,MIN @ HOU,5:10 PM,29/06,Final,0.6611222919929678,,,,True,1111100111,live,0,0,0.0,0.3166237140744255,0.3261548413601527,0.3873008219414856,0.3571578835718739,20,1,-0.17375727720555306,0.998,62.1,C,0.2663716814159292,2.2640438296452823,0.3809445928756454,12,6,0,0.45454545454545453,0.28078817733990147,0.5110717449069974,0.2683790965456156,0.22054915854738708,0.30324909747292417,0.33980582524271846,0.31758530183727035,0.31810294968189706
695657,Colson Montgomery,L,CWS,3,Shane Baz,R,669358,824822,CWS @ BAL,3:35 PM,29/06,Final,0.6611177244479538,,,,True,1000011110,live,0,0,0.0,0.20707537990535935,0.4055154572697232,0.3992857043753403,0.4110206809865253,20,1,-0.08615136876006443,1.044,45.5,D,0.26053143227478937,2.472775049423403,0.4082324732358783,16,6,0,0.2898550724637681,0.2037037037037037,0.5919165580182529,0.3318122555410691,0.07627118644067797,0.22649223221586262,0.22504230118443316,0.2391304347826087,0.23033969288040948
514888,José Altuve,R,HOU,1,Zebby Matthews,R,805673,824176,MIN @ HOU,5:10 PM,29/06,Final,0.659826225253167,,,,False,0110110011,live,0,0,0.0,0.23987437300985423,0.2978608360599639,0.2018088148806519,0.3420023049835844,20,2,-0.05912134574554956,0.998,72.3,B,0.28286852589641437,3.466378959679481,0.3754101807545881,8,7,0,0.28205128205128205,0.2229299363057325,0.5245683930942895,0.34794156706507307,0.12749003984063745,0.24542518837459634,0.22772277227722773,0.1894273127753304,0.23172804532577904
660271,Shohei Ohtani,L,LAD,1,Gage Jump,L,695611,824986,LAD @ ATH,6:40 PM,29/06,Final,0.6588833758066374,,,,True,1011101111,live,0,0,0.0,0.28183194417375734,0.42636675247906675,0.5905327522722312,0.39435862279574224,20,1,-0.05360810625770229,0.977,74.3,B,0.28284671532846717,3.809797328479531,0.35861653112040626,6,5,0,0.2537313432835821,0.3073394495412844,0.48722627737226276,0.42883211678832117,0.08394160583941605,0.308265078183172,0.27606461086637296,0.30237154150197626,0.29877808435159636
668804,Bryan Reynolds,L,PIT,3,Aaron Nola,R,605400,823444,PIT @ PHI,3:40 PM,29/06,Final,0.6574452039013049,,,,True,1111111110,live,1,0,0.0,0.34872014188429373,0.4160759949643849,0.5957490036886126,0.48714836668886136,20,1,-0.01258880717935934,1.009,61.6,C,0.29797627355198886,3.011166101620146,0.4080942044722728,16,5,0,0.29577464788732394,0.2831858407079646,0.5286312849162011,0.3470670391061452,0.12430167597765363,0.2463768115942029,0.26097867001254704,0.2914046121593291,0.26028547439126787
664040,Brandon Lowe,L,PIT,2,Aaron Nola,R,605400,823444,PIT @ PHI,3:40 PM,29/06,Final,0.6557130792304273,,,,False,1111111010,live,1,0,0.0,0.23799450633061198,0.3135785043640899,0.48992423130489066,0.31524569976246186,20,1,0.04195011337868479,1.009,61.6,C,0.29797627355198886,3.011166101620146,0.4080942044722728,16,5,0,0.20408163265306123,0.24603174603174602,0.5286312849162011,0.3470670391061452,0.12430167597765363,0.2421487603305785,0.23201856148491878,0.25510204081632654,0.24210526315789474
665742,Juan Soto,L,NYM,2,Trey Yesavage,R,702056,822792,NYM @ TOR,4:07 PM,29/06,Final,0.654872705387964,,,,True,1111101011,live,0,0,0.0,0.3342653162144875,0.3646342920669294,0.5211819434833901,0.35675739327143846,20,1,-0.10150666409117248,0.995,64.8,C,0.2783400809716599,1.8283826966143297,0.3613615221208867,11,5,0,0.3709677419354839,0.2694610778443114,0.4534412955465587,0.2479757085020243,0.298582995951417,0.3023023023023023,0.2515527950310559,0.3,0.2857886517438834
676391,Ernie Clement,R,TOR,5,Sean Manaea,L,640455,822792,NYM @ TOR,4:07 PM,29/06,Final,0.6548101735637321,,,,True,0010101110,live,0,0,0.0,0.2731890229117796,0.24470239547242734,0.13281786807683912,0.28663518565637397,20,1,-0.04079457364341088,0.995,51.3,C,0.27761767531219983,3.165688511037725,0.43808917309220724,17,5,0,0.2708333333333333,0.3116279069767442,0.6340057636887608,0.32372718539865514,0.04226705091258405,0.2736520854526958,0.2928,0.2786885245901639,0.28077753779697623
687859,Troy Johnston,L,COL,6,Sandy Alcántara,R,645261,824339,MIA @ COL,5:40 PM,29/06,Final,0.654184237059506,,,,False,1000011101,live,0,0,0.0,0.3124413395868036,0.3640420092347951,0.38341017732865246,0.36227366344431,20,1,-0.0054234459741343555,1.148,63.6,C,0.26981246218995764,3.194425710422336,0.35156466143996074,17,6,0,0.3191489361702128,0.3137254901960784,0.5710828796128251,0.20326678765880218,0.22565033272837265,0.27726809378185524,0.3416666666666667,0.28169014084507044,0.29971509971509974
607208,Trea Turner,R,PHI,1,Braxton Ashcraft,R,677952,823444,PIT @ PHI,3:40 PM,29/06,Final,0.6539933343545008,,,,True,0110111101,live,3,0,0.0,0.24842558414267965,0.34072304015891697,0.4121920136211464,0.3166472293240525,20,1,0.0073210817271776585,1.009,82.5,A,0.31444759206798867,5.47553768246905,0.3936366539475738,16,5,0,0.2246376811594203,0.23195876288659795,0.4660056657223796,0.48796033994334276,0.04603399433427762,0.22069417157825802,0.21314741035856574,0.2434017595307918,0.2200624783061437
668939,Adley Rutschman,L,BAL,3,Sean Burke,R,680732,824822,CWS @ BAL,3:35 PM,29/06,Final,0.6539933343545008,,,,False,1011001001,live,1,0,0.0,0.2147867745146369,0.27340831011747097,0.3352315505179502,0.24129673530520818,20,1,-0.03392130257801898,1.044,66.8,B,0.29572529782761037,2.705783702156675,0.3745133014902084,16,6,0,0.2727272727272727,0.23880597014925373,0.5778401122019635,0.3920056100981767,0.030154277699859747,0.27710843373493976,0.24421052631578946,0.26517571884984026,0.2657260435038213
677587,Brayan Rocchio,L,CLE,2,Tyler Alexander,L,641302,824420,TEX @ CLE,4:10 PM,29/06,Final,0.6539933343545008,,,,True,1101101111,live,0,0,0.0,0.21943508913545695,0.3150013394087035,0.27868272944131517,0.2761752234852778,20,1,-0.0038297338021094918,0.987,68.4,B,0.2811918063314711,3.211073621564158,0.41911513725567007,20,1,0,0.26136363636363635,0.26519337016574585,0.5671641791044776,0.17350746268656717,0.2593283582089552,0.24888392857142858,0.24206349206349206,0.2273972602739726,0.24549549549549549
694384,Nolan Schanuel,L,LAA,3,George Kirby,R,669923,823121,LAA @ SEA,6:40 PM,29/06,Final,0.6530452990359263,,,,False,1111110111,live,0,0,0.0,0.28881464605978857,0.3326481174887543,0.3598713725195975,0.322367701011956,20,1,-0.020932642487046682,0.906,49.5,D,0.2643290627107215,3.770937951696115,0.4226705923947584,16,6,0,0.28,0.25906735751295334,0.5404858299595142,0.39271255060728744,0.06680161943319839,0.28448275862068967,0.2876447876447876,0.2777777777777778,0.2845100105374078
665052,Griffin Conine,L,MIA,6,Sean Sullivan,L,807743,824339,MIA @ COL,5:40 PM,29/06,Final,0.6518542158231205,,,,True,0010001110,live,0,0,0.0,0.18612989309295708,0.40078906996963587,0.43436087554298103,0.3053363885227283,16,1,0.0,1.148,50.0,C,0.24,,,3,6,0,,0.23684210526315788,0.6755555555555556,0.19555555555555557,0.1288888888888889,0.2845528455284553,0.22321428571428573,0.14285714285714285,0.23076923076923078
665019,Kody Clemens,L,MIN,3,Peter Lambert,R,663567,824176,MIN @ HOU,5:10 PM,29/06,Final,0.6517492322961256,,,,False,1111000111,live,0,0,0.0,0.2343603846807537,0.35937237510784087,0.5942496725514219,0.2605291772928906,20,1,0.0006950236308034541,0.998,62.1,C,0.2663716814159292,2.2640438296452823,0.3809445928756454,12,6,0,0.24242424242424243,0.24311926605504589,0.5110717449069974,0.2683790965456156,0.22054915854738708,0.23938223938223938,0.24749163879598662,0.22264150943396227,0.23974763406940064
502671,Paul Goldschmidt,R,NYY,3,Casey Mize,R,663554,823529,DET @ NYY,4:05 PM,29/06,Final,0.6510751179533997,,,,False,0101111000,live,1,0,0.0,0.25212344638886713,0.2397384376456508,0.33921891204507687,0.37348202752643467,20,1,-0.07701249636733509,1.007,88.3,A,0.3068181818181818,4.45151188680946,0.33410856145458967,11,6,0,0.32432432432432434,0.24731182795698925,0.45227272727272727,0.29545454545454547,0.25227272727272726,0.2765957446808511,0.29541595925297115,0.26422764227642276,0.281196089706728
691019,Kyle Teel,L,CWS,4,Shane Baz,R,669358,824822,CWS @ BAL,3:35 PM,29/06,Final,0.6508230377782908,,,,True,01101,live,0,0,0.0,0.19876180828470716,,,,5,1,0.0,1.044,45.5,D,0.26053143227478937,2.472775049423403,0.4082324732358783,16,6,0,,0.23529411764705882,0.5919165580182529,0.3318122555410691,0.07627118644067797,0.1864406779661017,0.22857142857142856,0.36363636363636365,0.21904761904761905
805808,Kevin Mcgonigle,L,DET,3,Ryan Weathers,L,677960,823529,DET @ NYY,4:05 PM,29/06,Final,0.6505365241372719,,,,True,1111011110,live,2,1,0.5,0.2626049186251466,0.3281798860429297,0.40909456492535456,0.30985752276102096,20,1,-0.07633628507414913,1.007,64.1,C,0.3092485549132948,3.856250865196607,0.4294941519252517,15,5,0,0.21978021978021978,0.2961165048543689,0.47288503253796094,0.2957339117859725,0.2313810556760665,0.2689075630252101,0.28660826032540676,0.270509977827051,0.27425373134328357
656811,Ryan O'Hearn,L,PIT,4,Aaron Nola,R,605400,823444,PIT @ PHI,3:40 PM,29/06,Final,0.649833567336938,,,,True,1000111011,live,2,2,1.0,0.2723989018942796,0.33526205510192786,0.5498385895461129,0.3667084769423493,20,1,0.14625272859568278,1.009,61.6,C,0.29797627355198886,3.011166101620146,0.4080942044722728,16,5,0,0.15789473684210525,0.30414746543778803,0.5286312849162011,0.3470670391061452,0.12430167597765363,0.28166351606805295,0.246875,0.2570281124497992,0.2669404517453799
702332,Caleb Durbin,R,BOS,6,Miles Mikolas,R,571945,824741,WSH @ BOS,4:10 PM,29/06,Final,0.6489541963034747,,,,True,1111101111,live,0,0,0.0,0.3358564804547162,0.29290440213633645,0.2598080576759302,0.438186670882479,20,1,-0.034600828978194276,1.063,56.7,C,0.25554642563681185,3.0234767970174574,0.40098178438562637,17,5,0,0.25806451612903225,0.22346368715083798,0.5094494658997535,0.40920295809367296,0.08134757600657354,0.23970432946145723,0.21064814814814814,0.21656050955414013,0.23066926575698504
701807,Carson Benge,L,NYM,1,Trey Yesavage,R,702056,822792,NYM @ TOR,4:07 PM,29/06,Final,0.6489541963034747,,,,True,1111011111,live,0,0,0.0,0.2660648442419114,0.35082335017425653,0.34394650982058755,0.3452931615578591,20,1,-0.09083686440677965,0.995,64.8,C,0.2783400809716599,1.8283826966143297,0.3613615221208867,11,5,0,0.328125,0.23728813559322035,0.4534412955465587,0.2479757085020243,0.298582995951417,0.22301690507152144,0.26049204052098407,0.2603550295857988,0.23802103622906115
547180,Bryce Harper,L,PHI,3,Braxton Ashcraft,R,677952,823444,PIT @ PHI,3:40 PM,29/06,Final,0.6489541963034747,,,,True,0111101110,live,3,2,0.6666666666666666,0.3291685711872263,0.41383539291841487,0.5088944201147997,0.408372301624444,20,1,0.17086260733801714,1.009,82.5,A,0.31444759206798867,5.47553768246905,0.3936366539475738,16,5,0,0.18032786885245902,0.35119047619047616,0.4660056657223796,0.48796033994334276,0.04603399433427762,0.26795580110497236,0.24592074592074592,0.25722543352601157,0.2584708948740226
694249,Cole Carrigg,L,COL,5,Sandy Alcántara,R,645261,824339,MIA @ COL,5:40 PM,29/06,Final,0.6485886891369744,,,,True,0011111001,live,0,0,0.0,0.2816499310514741,0.3675471001988592,0.35427690946618945,0.4047505169622723,17,1,-0.10714285714285718,1.148,63.6,C,0.26981246218995764,3.194425710422336,0.35156466143996074,17,6,0,0.32142857142857145,0.21428571428571427,0.5710828796128251,0.20326678765880218,0.22565033272837265,0.22702702702702704,0.18421052631578946,0.16666666666666666,0.20353982300884957
693307,Dillon Dingler,R,DET,2,Ryan Weathers,L,677960,823529,DET @ NYY,4:05 PM,29/06,Final,0.647748315294511,,,,True,1110101100,live,1,1,1.0,0.2687017371565731,0.3535138325215783,0.3917776609103164,0.38937198136265544,20,1,0.0070080862533692945,1.007,64.1,C,0.3092485549132948,3.856250865196607,0.4294941519252517,15,5,0,0.2641509433962264,0.2571428571428571,0.47288503253796094,0.2957339117859725,0.2313810556760665,0.2498036135113904,0.18962432915921287,0.3107569721115538,0.2407673860911271
641355,Cody Bellinger,L,NYY,2,Casey Mize,R,663554,823529,DET @ NYY,4:05 PM,29/06,Final,0.647748315294511,,,,False,0110010010,live,1,0,0.0,0.20607040667238088,0.3680650837704082,0.46123373670607976,0.26586954162321674,20,1,-0.037095501183898955,1.007,88.3,A,0.3068181818181818,4.45151188680946,0.33410856145458967,11,6,0,0.2857142857142857,0.24861878453038674,0.45227272727272727,0.29545454545454547,0.25227272727272726,0.2259083728278041,0.2635024549918167,0.28125,0.24519015659955257
673962,Josh Jung,R,TEX,2,Parker Messick,L,800048,824420,TEX @ CLE,4:10 PM,29/06,Final,0.647748315294511,,,,True,1111000011,live,2,0,0.0,0.23094802441926468,0.2932765978943769,0.5315808127462269,0.29288856064949303,20,1,0.08107722998005129,0.987,71.9,B,0.28629856850715746,3.727860711184542,0.3727691456077539,16,6,0,0.3620689655172414,0.2809917355371901,0.5626283367556468,0.19096509240246407,0.2464065708418891,0.2809786898184688,0.2896253602305475,0.31862745098039214,0.28795569912321184
677649,Ezequiel Duran,R,TEX,3,Parker Messick,L,800048,824420,TEX @ CLE,4:10 PM,29/06,Final,0.647748315294511,,,,False,1001100111,live,1,1,1.0,0.2530850782538723,0.30506884678886065,0.36589561004963045,0.2923988172286617,20,1,0.10263157894736841,0.987,71.9,B,0.28629856850715746,3.727860711184542,0.3727691456077539,16,6,0,0.35,0.24736842105263157,0.5626283367556468,0.19096509240246407,0.2464065708418891,0.2436738519212746,0.24961479198767333,0.215,0.2418266735858848
700250,Ben Rice,L,NYY,1,Casey Mize,R,663554,823529,DET @ NYY,4:05 PM,29/06,Final,0.647748315294511,,,,False,1010010000,live,1,0,0.0,0.17029593545870408,0.24705926112802556,0.32174061701079876,0.22401023472669002,20,1,0.06207225847525066,1.007,88.3,A,0.3068181818181818,4.45151188680946,0.33410856145458967,11,6,0,0.23300970873786409,0.29508196721311475,0.45227272727272727,0.29545454545454547,0.25227272727272726,0.2536231884057971,0.27058823529411763,0.27170868347338933,0.2638829100301334
683953,Travis Bazzana,L,CLE,1,Tyler Alexander,L,641302,824420,TEX @ CLE,4:10 PM,29/06,Final,0.6467365025908532,,,,False,1111100010,live,1,0,0.0,0.2307291684644751,0.23724686864228797,0.3620150681516332,0.2716896869981623,20,1,0.0005584096493187474,0.987,68.4,B,0.2811918063314711,3.211073621564158,0.41911513725567007,20,1,0,0.25675675675675674,0.256198347107438,0.5671641791044776,0.17350746268656717,0.2593283582089552,0.22850678733031674,0.281437125748503,0.24050632911392406,0.24585125998770743
678554,Curtis Mead,R,WSH,3,Ranger Suarez,L,624133,824741,WSH @ BOS,4:10 PM,29/06,Final,0.6443140911682078,,,,True,0101011101,live,0,0,0.0,0.16366956887021475,0.2988304779401674,0.3642605396331109,0.19905781499837824,20,1,0.014527845036319625,1.063,75.5,B,0.2792307692307692,3.3435697929582666,0.29413047895173444,15,5,0,0.2288135593220339,0.21428571428571427,0.6687211093990755,0.1856702619414484,0.14560862865947613,0.22971652003910067,0.22090729783037474,0.23275862068965517,0.2275822928490352
608324,Alex Bregman,R,CHC,2,Griffin Canning,R,656288,824662,SD @ CHC,5:05 PM,29/06,Final,0.6436986476848379,,,,True,0011001100,live,0,0,0.0,0.16178546782399952,0.2225206209635985,0.3275662536810259,0.1868133645459843,20,1,0.039068604469448376,0.983,14.2,F,0.26246719160104987,1.5920568684322274,0.5747668245492382,10,6,0,0.20987654320987653,0.2489451476793249,0.42650918635170604,0.34120734908136485,0.23228346456692914,0.2483754512635379,0.21875,0.25732899022801303,0.23795513056270687
656941,Kyle Schwarber,L,PHI,2,Braxton Ashcraft,R,677952,823444,PIT @ PHI,3:40 PM,29/06,Final,0.6436986476848379,,,,False,0111001101,live,3,0,0.0,0.2895195145834363,0.4762662415266047,0.6915189253900245,0.46545331200622164,20,1,0.016807120537827847,1.009,82.5,A,0.31444759206798867,5.47553768246905,0.3936366539475738,16,5,0,0.2457627118644068,0.26256983240223464,0.4660056657223796,0.48796033994334276,0.04603399433427762,0.2534883720930233,0.22477522477522477,0.20297029702970298,0.234540797658251
621493,Taylor Ward,R,BAL,2,Sean Burke,R,680732,824822,CWS @ BAL,3:35 PM,29/06,Final,0.6436986476848379,,,,False,0111101100,live,0,0,0.0,0.24455460204832524,0.3562685612989112,0.42905342377779176,0.33356669986162507,20,1,0.029051383399209485,1.044,66.8,B,0.29572529782761037,2.705783702156675,0.3745133014902084,16,6,0,0.2391304347826087,0.2681818181818182,0.5778401122019635,0.3920056100981767,0.030154277699859747,0.263542300669507,0.23684210526315788,0.2268041237113402,0.2514245014245014
671218,Heliot Ramos,R,SF,5,Eduardo Rodríguez,L,593958,825065,SF @ AZ,6:40 PM,29/06,Final,0.6436986476848379,,,,True,0111110011,live,0,0,0.0,0.26760362775928415,0.3372336895844124,0.48017041315596376,0.35300423290256344,20,1,0.03745477761225796,1.0,45.4,D,0.25862068965517243,1.7257556986270919,0.37822304766151166,16,6,0,0.2972972972972973,0.25984251968503935,0.6025215660252157,0.12408759124087591,0.2733908427339084,0.22566995768688294,0.23357664233576642,0.32894736842105265,0.24416796267496113
695578,James Wood,L,WSH,1,Ranger Suarez,L,624133,824741,WSH @ BOS,4:10 PM,29/06,Final,0.6427348739998634,,,,True,0101000101,live,0,0,0.0,0.19274996037467743,0.370280716511137,0.6661350682238104,0.29011293718245784,20,1,-0.06054298642533937,1.063,75.5,B,0.2792307692307692,3.3435697929582666,0.29413047895173444,15,5,0,0.22,0.28054298642533937,0.6687211093990755,0.1856702619414484,0.14560862865947613,0.26170212765957446,0.23741690408357075,0.2600806451612903,0.25370121130551815
679822,Justin Foscue,R,TEX,1,Parker Messick,L,800048,824420,TEX @ CLE,4:10 PM,29/06,Final,0.6427091772434851,,,,True,1010000010,live,1,0,0.0,0.2101304318492881,0.3182046120813194,0.4398356042681689,0.267940620895177,20,1,0.25478468899521534,0.987,71.9,B,0.28629856850715746,3.727860711184542,0.3727691456077539,16,6,0,0.38636363636363635,0.13157894736842105,0.5626283367556468,0.19096509240246407,0.2464065708418891,0.23508771929824562,0.3443396226415094,0.38823529411764707,0.2972508591065292
683737,Michael Busch,L,CHC,3,Griffin Canning,R,656288,824662,SD @ CHC,5:05 PM,29/06,Final,0.6424107816302044,,,,False,1110011010,live,0,0,0.0,0.19622260390442448,0.3295978942445015,0.43561630043380045,0.29936571865870926,20,1,-0.04611111111111113,0.983,14.2,F,0.26246719160104987,1.5920568684322274,0.5747668245492382,10,6,0,0.2638888888888889,0.21777777777777776,0.42650918635170604,0.34120734908136485,0.23228346456692914,0.21770334928229665,0.2365038560411311,0.208955223880597,0.22240943555181128
