batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
656716,Zach Mckinstry,L,DET,8,Carlos Rodón,L,NYY @ DET,3:40 PM,23/06,Final,0.48868239443124156,-115,-115,,True,00011,live,0,0,0.0,0.22900277376983064,0.2551068931035054,0.1824395571636447,20,1,0,1.0,57.2,C,0.2682170542635659,2.1629216809903626,0.3801635382120319,7,6,0
669224,Austin Wells,L,NYY,8,Casey Mize,R,NYY @ DET,3:40 PM,23/06,Final,0.48868239443124156,-117,-114,,True,00000,live,0,0,0.0,0.08532493156425343,0.2725879949609018,0.36027570059228176,20,1,1,1.0,90.2,A,0.30140485312899107,4.299616086526203,0.32611803998718597,10,6,0
687515,Colby Thomas,R,ATH,8,Robbie Ray,L,ATH @ SF,6:45 PM,23/06,Final,0.48868239443124156,-113,-118,,False,00000,live,0,0,0.0,0.10544110600347205,0.25581774772244714,0.37286000518931844,20,2,1,1.005,46.4,D,0.25140449438202245,1.8237719627130338,0.3729059419044905,15,7,0
543877,Christian Vázquez,R,HOU,9,Shane Bieber,R,HOU @ TOR,1:07 PM,23/06,Final,0.4778856401240191,,,,False,00010,live,0,0,0.0,0.13934869352716944,0.20644645814526205,0.22096859128654955,20,2,0,0.985,,,,,,0,0,0
660710,Rodolfo Durán,R,SD,8,Jr Ritchie,R,ATL @ SD,6:40 PM,23/06,Final,0.4648459672049838,-108,-122,,True,10000,live,0,0,0.0,0.14507610515942687,0.23428718300132279,0.24855490307846603,20,1,0,0.955,40.3,D,0.24675324675324675,1.5856075344289702,0.4013089351247809,7,6,0
670764,Taylor Walls,L,TB,8,Luinder Avila,R,KC @ TB,3:40 PM,23/06,Final,0.46061853114495416,-128,-103,,True,10111,live,0,0,0.0,0.24522165583652142,0.2788052518014451,0.23674069950303384,20,2,1,0.955,63.0,C,0.2809457579972184,1.475510164005833,0.3013504607303743,14,6,0
702222,Justin Crawford,L,PHI,9,Pj Poulin,L,PHI @ WSH,3:45 PM,23/06,Final,0.4197776373989543,-197,147,,True,01110,live,0,0,0.0,0.30503614170492144,0.3655966435238734,0.2812494021311592,20,1,0,1.045,20.4,F,0.2602739726027397,0.9542281670433767,0.5741108214061539,20,4,0
694371,Tommy Troy,R,AZ,9,Kyle Leahy,R,AZ @ STL,4:45 PM,23/06,Final,0.38125993020654825,-133,100,,False,01101,live,0,0,0.0,0.21186204411138482,0.32762320587220123,0.36265245139872265,20,1,0,1.035,29.3,F,0.272419627749577,2.4505291914685223,0.5150836729703395,14,6,0
642201,Eli White,R,ATL,9,Wandy Peralta,L,ATL @ SD,6:40 PM,23/06,Final,0.3499460703676253,,,,True,01010,live,0,0,0.0,0.21507678649650097,0.2414211083462153,0.2675150124978871,20,2,1,0.955,57.5,C,0.22998296422487224,0.99013554685306,0.3196400398347274,20,2,0
687401,Joey Ortiz,R,MIL,9,Nick Lodolo,L,MIL @ CIN,4:10 PM,23/06,Final,0.33529000753469473,-148,112,,False,10110,live,0,0,0.0,0.19568987199598084,0.3322973473960839,0.2947122817751886,20,1,1,1.0,27.6,F,0.26045883940620784,1.9033641235401895,0.4151138813061187,8,6,0
682997,Tyler Callihan,L,PIT,9,George Kirby,R,SEA @ PIT,3:40 PM,23/06,Final,0.3310314338059299,-154,116,,False,10001,live,0,0,0.0,0.2601904640505973,0.3115749933479237,0.31429357772234007,15,2,1,1.01,54.1,C,0.2665229885057471,3.9672520932830224,0.4195693488265799,15,6,0
678011,Anthony Seigler,L,BOS,9,Sean Sullivan,L,BOS @ COL,5:40 PM,23/06,Final,0.30694747904969993,-193,144,,True,01100,live,0,0,0.0,0.2347617796785051,0.4957841957109923,0.5220141919472157,5,1,0,1.165,50.0,C,0.20610687022900764,,,2,6,0
806068,Colt Emerson,L,SEA,9,Mitch Keller,R,SEA @ PIT,3:40 PM,23/06,Final,0.3046679979653168,-141,106,,True,01000,live,0,0,0.0,0.18526295017532335,0.2502134200412102,0.26137069892429204,20,2,1,1.01,27.6,F,0.25767790262172285,1.979741738650078,0.4292594376529242,15,7,0
693459,Kyler Fedko,R,MIN,9,Justin Wrobleski,L,LAD @ MIN,4:40 PM,23/06,Final,0.30156212590668807,-152,114,,False,0000,live,0,0,0.0,,,,4,2,1,1.025,49.5,D,0.26117440841367223,3.482821488593143,0.4632307304654999,13,7,0
