batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
678882,Ceddanne Rafaela,R,BOS,2,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.7104798993383143,,,,True,11101,live,0,0,0.0,0.251270001328927,0.3067377334483488,0.36795513443719885,20,1,1,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
665489,Vladimir Guerrero,R,TOR,3,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.7099093160754234,,,66.0,False,10111,live,0,0,0.0,0.2444411484125359,0.2901962751849227,0.3769619869617213,20,1,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
677800,Wilyer Abreu,L,BOS,3,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.7074303265730159,,,,False,01111,live,0,0,0.0,0.28857471754392194,0.27763990691563634,0.39101958628923006,20,1,0,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
543807,George Springer,R,TOR,1,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.7037935519031263,-262,193,,False,11111,live,0,0,0.0,0.29185675378342396,0.31935048042914105,0.35332700444560733,20,1,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
669477,Casey Schmitt,R,SF,3,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.6999144556110654,-241,178,,False,11111,live,0,0,0.0,0.3810251496798025,0.4777044880872644,0.4193327064272994,20,1,1,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
664702,Myles Straw,R,TOR,2,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.697479028645136,,,,False,01101,live,0,0,0.0,0.21132203963478843,0.2777835566786882,0.26570892977238,20,1,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
691785,Marcelo Mayer,L,BOS,5,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.6925991251683475,,,,True,01101,live,0,0,0.0,0.19223952517601006,0.24831474286921273,0.2573240175799269,20,2,0,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
671289,Tyler Freeman,R,COL,2,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.6925991251683475,,,,True,11110,live,0,0,0.0,0.31861040596535006,0.2562010439448913,0.34660109999302763,20,1,1,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
650489,Willi Castro,L,COL,1,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.6925991251683475,,,,True,10111,live,0,0,0.0,0.257254206670363,0.3729144450372958,0.3397941906508661,20,1,0,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
643289,Mauricio Dubón,R,ATL,1,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.6923796859169199,-253,187,,True,10111,live,0,0,0.0,0.2954141406391433,0.3526939805812682,0.3427308358444872,20,1,0,0.955,,,,,,0,0,0
683953,Travis Bazzana,L,CLE,1,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6913632644728388,-205,153,,False,11110,live,0,0,0.0,0.25780602998678487,0.24908117354485393,0.3624754753989537,20,1,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
694384,Nolan Schanuel,L,LAA,1,Trey Gibson,R,694346,824018,BAL @ LAA,1:07 PM,24/06,Final,0.6913632644728388,,,,False,11111,live,0,0,0.0,0.323212153398678,0.32075030372610486,0.34592863852297295,20,1,1,0.975,34.9,F,0.27789473684210525,1.243684110198587,0.41962768531040756,6,5,0
681987,Nate Eaton,R,BOS,1,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.690255233718818,,,,False,00011,live,0,0,0.0,0.27948323829871946,0.32811145059136254,0.5360167645409684,5,1,1,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
677587,Brayan Rocchio,L,CLE,2,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.686913584917887,-226,167,,True,10110,live,0,0,0.0,0.21218941782883205,0.31431714817448525,0.3039369620246452,20,1,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
606466,Ketel Marte,L,AZ,1,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.6866712121496273,,,70.0,True,10111,live,0,0,0.0,0.2753426271798743,0.3155192367907766,0.5210774647505629,20,1,0,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
575929,Willson Contreras,R,BOS,4,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.6833768111498993,,,,True,10011,live,0,0,0.0,0.2181994079633852,0.25805677712675246,0.5121966508114799,20,1,1,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
802139,Jj Wetherholt,L,STL,1,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.6812402396719827,,,,False,10110,live,0,0,0.0,0.342304331673653,0.3387536401810589,0.35954974423005215,20,1,1,1.035,,,,,,0,0,0
693307,Dillon Dingler,R,DET,2,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.6809970458252529,-218,162,,False,11101,live,0,0,0.0,0.36440893182205686,0.3956287688698523,0.4810091401792885,20,1,1,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
670541,Yordan Álvarez,L,HOU,2,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.6809856718991668,-216,160,,False,10111,live,0,0,0.0,0.3875194273378274,0.3951923543020277,0.5147608814433096,20,1,1,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
666182,Bo Bichette,R,NYM,3,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.6809483385888079,,,,True,10101,live,6,2,0.3333333333333333,0.34114410486912683,0.4152929111062656,0.4349122193143969,20,1,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
695578,James Wood,L,WSH,1,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6803825812474082,-220,163,60.0,False,01010,live,0,0,0.0,0.23261528556008498,0.43789865155711105,0.6491989272003998,20,1,1,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
647304,Josh Naylor,L,SEA,4,Braxton Ashcraft,R,677952,823367,SEA @ PIT,3:40 PM,24/06,Final,0.6803825812474082,-236,175,,True,11101,live,0,0,0.0,0.23937647004124224,0.28700593425294496,0.4371054252124357,20,1,1,1.01,81.8,A,0.30844645550527905,4.622221541902185,0.3859313993331801,15,7,0
681198,Tj Rumfield,L,COL,3,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.6803825812474082,-237,176,,True,11111,live,0,0,0.0,0.3102937946464016,0.2561251360156016,0.18587658972014517,20,1,0,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
665487,Fernando Tatís,R,SD,1,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.6797394805416355,-225,167,,False,01111,live,0,0,0.0,0.36179649429363797,0.40198496157985886,0.5553584912078031,20,1,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
664761,Alec Bohm,R,PHI,4,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6794475794584605,,,,False,11101,live,0,0,0.0,0.2826339548554339,0.29387049467730797,0.3416093312752042,20,1,0,1.045,,,,,,0,0,0
678011,Anthony Seigler,L,BOS,6,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.6760614807071814,-215,160,,True,11001,live,0,0,0.0,0.32040625943988715,0.46006783191043704,0.5506980209956317,6,1,0,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
663494,Bryan Torres,L,STL,2,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.6749516087697637,,,,False,01100,live,0,0,0.0,0.19670058355934167,0.26927181643841874,0.2449279223638056,13,10,1,1.035,,,,,,0,0,0
694192,Jackson Chourio,R,MIL,2,Rhett Lowder,R,695076,824500,MIL @ CIN,4:10 PM,24/06,Final,0.6746970409969478,,,,True,11101,live,0,0,0.0,0.27965564171328583,0.3344497674089025,0.4035928982957615,20,1,0,1.0,33.8,F,0.26944140197152244,1.1878110803629596,0.4274294256980982,11,5,0
645277,Ozzie Albies,L,ATL,3,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.6740214854679124,-229,170,,True,11101,live,0,0,0.0,0.2949862822394843,0.31231595704565,0.3500304088152381,20,1,1,0.955,,,,,,0,0,0
678246,Miguel Vargas,R,CWS,2,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6739841521575533,-214,159,,True,10011,live,0,0,0.0,0.19555368609951568,0.3865348659379333,0.38741595422633623,20,1,0,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
695734,Daylen Lile,L,WSH,5,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6739249092292648,-244,180,,True,00010,live,0,0,0.0,0.18339606844495726,0.24818020466752977,0.22621082312758303,20,2,1,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
803011,Sam Antonacci,L,CWS,1,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6739249092292648,-204,152,,True,11010,live,0,0,0.0,0.30983681107905364,0.35424133466313923,0.4538781629713969,20,1,1,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
701762,Nick Kurtz,L,ATH,2,Tyler Mahle,R,641816,823208,ATH @ SF,6:45 PM,24/06,Final,0.6737938250673269,-181,135,59.0,False,10110,live,2,1,0.5,0.26927943216445177,0.44131677453216406,0.6768362186324495,20,1,1,1.005,55.5,C,0.2781799379524302,2.4643903776138045,0.3703496417261045,11,29,0
669127,Shea Langeliers,R,ATH,3,Tyler Mahle,R,641816,823208,ATH @ SF,6:45 PM,24/06,Final,0.67347246351823,-254,188,,False,01100,live,3,0,0.0,0.1681920534860663,0.271920986912321,0.34444519176369665,20,1,0,1.005,55.5,C,0.2781799379524302,2.4643903776138045,0.3703496417261045,11,29,0
607208,Trea Turner,R,PHI,1,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6734508496394164,,,72.0,True,01101,live,0,0,0.0,0.22367500402131363,0.3340899851896918,0.3429890614944618,20,1,0,1.045,,,,,,0,0,0
665019,Kody Clemens,L,MIN,3,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.6734508496394164,-161,121,,False,11100,live,0,0,0.0,0.22629792024495815,0.3509525074193214,0.43732887012807836,20,2,1,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
665877,José Fermín,R,STL,5,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.6731962818666005,,,,True,10101,live,0,0,0.0,0.2969480714100699,0.32846723876138034,0.38729490386681736,20,1,0,1.035,,,,,,0,0,0
808982,Jung Hoo Lee,L,SF,6,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.6722672819809866,-235,174,,True,01101,live,0,0,0.0,0.38896970593739677,0.309659836300276,0.3056517230075823,20,1,0,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
691718,Pete Crow-Armstrong,L,CHC,1,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.6714499336177973,,,65.0,True,11111,live,1,0,0.0,0.4648458189804441,0.46379735173040937,0.5700960341167856,20,1,0,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
605137,Josh Bell,L,MIN,4,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.6708742051749752,-152,114,,False,11101,live,0,0,0.0,0.3426626712789442,0.41517432579379193,0.4978301532978747,20,1,1,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
672640,Otto Lopez,R,MIA,2,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6679874223385092,-239,177,,True,11111,live,0,0,0.0,0.3386370098845123,0.30712158804924244,0.39994886214929654,20,1,0,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
671277,Luis García,L,WSH,2,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6677328545656933,,,,True,10011,live,0,0,0.0,0.3043715210252702,0.3296412642557468,0.4602271456714755,20,1,1,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
682668,Luisangel Acuña,R,CWS,3,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6676578922058596,-127,-105,,False,11110,live,0,0,0.0,0.25493705611742756,0.2977515480775861,0.3432523898268445,20,1,0,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
682998,Corbin Carroll,L,AZ,3,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.6676362783270458,-250,185,67.0,True,10110,live,0,0,0.0,0.25157027594184084,0.3552190617256947,0.4631692891283231,20,1,0,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
669364,Xavier Edwards,L,MIA,1,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6676362783270458,-207,154,,True,10111,live,0,0,0.0,0.23422584350047213,0.23800864723102022,0.20018990046176924,20,1,1,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
805808,Kevin Mcgonigle,L,DET,1,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.6676362783270458,-228,169,,True,11110,live,0,0,0.0,0.2682955479238389,0.2968190358190723,0.3599308196983046,20,1,0,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
672695,Geraldo Perdomo,L,AZ,2,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.6673817105542299,-248,183,65.0,True,00100,live,0,0,0.0,0.2460257926100457,0.29187768368706707,0.36315966788918846,20,1,0,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
672515,Gabriel Moreno,R,AZ,4,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.6673817105542299,,,,True,11111,live,0,0,0.0,0.3396705286040918,0.3422843392473408,0.4712442489696757,20,1,1,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
666182,Bo Bichette,R,NYM,3,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.6673817105542299,,,,True,10101,live,0,0,0.0,0.34114410486912683,0.4152929111062656,0.4349122193143969,20,1,1,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
650490,Yandy Díaz,R,TB,1,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.6673817105542299,-252,186,,True,11110,live,0,0,0.0,0.33393235635575996,0.3396911782293723,0.5142817369617865,20,1,1,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
690984,Petey Halpin,L,CLE,3,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6670149244913018,,,,True,01101,live,0,0,0.0,0.22923531857741797,0.33379613151077636,0.28793867815626795,20,1,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
547180,Bryce Harper,L,PHI,3,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6670149244913018,,,71.0,False,01111,live,0,0,0.0,0.2919901960995403,0.4135491515959016,0.5334914867710365,20,1,1,1.045,,,,,,0,0,0
665161,Jeremy Peña,R,HOU,3,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.6670149244913018,-208,155,,True,10110,live,0,0,0.0,0.2652202794094021,0.32986664760427714,0.4541511852473327,20,1,0,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
691718,Pete Crow-Armstrong,L,CHC,1,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.6663990920801899,,,65.0,True,11111,live,0,0,0.0,0.4648458189804441,0.46379735173040937,0.5700960341167856,20,1,1,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
